PROP_ID,LOC_ID,SITE_ADDR,current_use_code,nearby_count,suggestion_1_code,suggestion_1_confidence,suggestion_1_reason,suggestion_1_description
"34-3","F_767754_2960769","636 CAMBRIDGE ST",013,333,102,0.798,"265/333 nearby properties (79.8%); Code: Condominium","Condominium"
"34-7","F_767826_2960762","622 CAMBRIDGE ST",031,341,102,0.785,"267/341 nearby properties (78.5%); Code: Condominium","Condominium"
"34-8","F_767881_2960743","620 CAMBRIDGE ST",031,384,102,0.748,"287/384 nearby properties (74.8%); Code: Condominium","Condominium"
"34-24","F_768041_2960722","588 CAMBRIDGE ST",199,278,102,0.657,"182/278 nearby properties (65.7%); Code: Condominium","Condominium"
"34-26","F_768077_2960718","570 CAMBRIDGE ST",010,274,102,0.667,"182/274 nearby properties (66.7%); Code: Condominium","Condominium"
"34-27","F_768111_2960712","564 CAMBRIDGE ST",013,278,102,0.667,"185/278 nearby properties (66.7%); Code: Condominium","Condominium"
"34-40","F_768183_2960706","550 CAMBRIDGE ST",010,269,102,0.651,"175/269 nearby properties (65.1%); Code: Condominium","Condominium"
"34-41","F_768203_2960703","544 CAMBRIDGE ST",013,275,102,0.637,"175/275 nearby properties (63.7%); Code: Condominium","Condominium"
"34-42","F_768220_2960686","538 CAMBRIDGE ST",010,278,102,0.630,"175/278 nearby properties (63.0%); Code: Condominium","Condominium"
"34-43","F_768247_2960682","536 CAMBRIDGE ST",013,283,102,0.617,"174/283 nearby properties (61.7%); Code: Condominium","Condominium"
"34-44","F_768282_2960677","528 CAMBRIDGE ST",010,279,102,0.630,"175/279 nearby properties (63.0%); Code: Condominium","Condominium"
"34-45","F_768319_2960697","520 CAMBRIDGE ST",013,268,102,0.654,"175/268 nearby properties (65.4%); Code: Condominium","Condominium"
"34-46","F_768313_2960660","23 SIXTH ST",199,273,102,0.644,"175/273 nearby properties (64.4%); Code: Condominium","Condominium"
"34-48","F_768276_2960592","29 SIXTH ST",199,274,102,0.622,"170/274 nearby properties (62.2%); Code: Condominium","Condominium"
"34-91","F_767819_2960492","184-186 OTIS ST",199,357,102,0.726,"259/357 nearby properties (72.6%); Code: Condominium","Condominium"
"34-96","F_767683_2960480","33 FULKERSON ST",199,205,102,0.591,"121/205 nearby properties (59.1%); Code: Condominium","Condominium"
"34-125","F_768186_2960667","46 SEVENTH ST",199,274,102,0.629,"172/274 nearby properties (62.9%); Code: Condominium","Condominium"
"34-127","F_767605_2960799","674 CAMBRIDGE ST",013,326,102,0.798,"260/326 nearby properties (79.8%); Code: Condominium","Condominium"
"34-137","F_767662_2960662","197 OTIS ST",199,319,102,0.785,"250/319 nearby properties (78.5%); Code: Condominium","Condominium"
"34-141","F_767566_2960346","217-227 THORNDIKE ST",199,188,102,0.397,"74/188 nearby properties (39.7%); Code: Condominium","Condominium"
"34-145","F_767937_2960743","602 CAMBRIDGE ST",013,276,102,0.678,"187/276 nearby properties (67.8%); Code: Condominium","Condominium"
"34-146","F_767962_2960738","594 CAMBRIDGE ST",013,284,102,0.667,"189/284 nearby properties (66.7%); Code: Condominium","Condominium"
"35-31","F_768141_2960889","21 SEVENTH ST",199,251,102,0.713,"178/251 nearby properties (71.3%); Code: Condominium","Condominium"
"35-32","F_768146_2960837","561 CAMBRIDGE ST",013,266,102,0.683,"181/266 nearby properties (68.3%); Code: Condominium","Condominium"
"35-33","F_768117_2960845","569 CAMBRIDGE ST",010,262,102,0.695,"182/262 nearby properties (69.5%); Code: Condominium","Condominium"
"35-37","F_767803_2960904","633 CAMBRIDGE ST",199,228,102,0.701,"159/228 nearby properties (70.1%); Code: Condominium","Condominium"
"35-50","F_768340_2960786","519 CAMBRIDGE ST",010,262,102,0.684,"179/262 nearby properties (68.4%); Code: Condominium","Condominium"
"35-51","F_768321_2960789","523 CAMBRIDGE ST",010,257,102,0.683,"175/257 nearby properties (68.3%); Code: Condominium","Condominium"
"35-52","F_768296_2960793","527 CAMBRIDGE ST",013,261,102,0.674,"175/261 nearby properties (67.4%); Code: Condominium","Condominium"
"35-53","F_768249_2960826","535-555 CAMBRIDGE ST",199,268,102,0.632,"169/268 nearby properties (63.2%); Code: Condominium","Condominium"
"35-60","F_767734_2960897","645 CAMBRIDGE ST",013,253,102,0.775,"196/253 nearby properties (77.5%); Code: Condominium","Condominium"
"35-70","F_768292_2960999","148-154 GORE ST",199,216,102,0.773,"166/216 nearby properties (77.3%); Code: Condominium","Condominium"
"35-72","F_768249_2960911","20 SEVENTH ST",199,246,102,0.706,"173/246 nearby properties (70.6%); Code: Condominium","Condominium"
"35-85","F_768007_2961024","170 GORE ST",199,197,102,0.374,"73/197 nearby properties (37.4%); Code: Condominium","Condominium"
"35-85-C1","F_768007_2961024","599 CAMBRIDGE ST #C1",327,197,102,0.374,"73/197 nearby properties (37.4%); Code: Condominium","Condominium"
"35-85-C2","F_768007_2961024","599 CAMBRIDGE ST #C2",327,197,102,0.374,"73/197 nearby properties (37.4%); Code: Condominium","Condominium"
"35-100","F_767715_2961122","3 LAMBERT ST",199,285,102,0.713,"203/285 nearby properties (71.3%); Code: Condominium","Condominium"
"36-11","F_766652_2961415","25 HUNTING ST",199,100,102,0.310,"30/100 nearby properties (31.0%); Code: Condominium","Condominium"
"36-14","F_766569_2961360","145 WILLOW ST",199,87,102,0.306,"26/87 nearby properties (30.6%); Code: Condominium","Condominium"
"36-16","F_766550_2961280","135 WILLOW ST",199,87,102,0.306,"26/87 nearby properties (30.6%); Code: Condominium","Condominium"
"36-18","F_766556_2961240","127-129 WILLOW ST",199,88,102,0.315,"27/88 nearby properties (31.5%); Code: Condominium","Condominium"
"36-22","F_766519_2961160","119 WILLOW ST",199,71,102,0.276,"19/71 nearby properties (27.6%); Code: Condominium","Condominium"
"36-26","F_766563_2961127","877 CAMBRIDGE ST",199,81,102,0.313,"25/81 nearby properties (31.3%); Code: Condominium","Condominium"
"36-69","F_767412_2961424","7 PORTER ST",199,68,102,0.200,"13/68 nearby properties (20.0%); Code: Condominium","Condominium"
"36-86","F_767433_2961263","33 WARREN ST",199,76,105,0.183,"13/76 nearby properties (18.3%); Code: Three-Family","Three-Family"
"36-89","F_767381_2961261","5-7 JEFFERSON ST",199,82,105,0.172,"14/82 nearby properties (17.2%); Code: Three-Family","Three-Family"
"36-97","F_767094_2961310","29 JEFFERSON ST",199,127,102,0.290,"36/127 nearby properties (29.0%); Code: Condominium","Condominium"
"36-106","F_766902_2961242","42 JEFFERSON ST",199,163,102,0.444,"72/163 nearby properties (44.4%); Code: Condominium","Condominium"
"36-109","F_767022_2961221","34 JEFFERSON ST",199,148,102,0.443,"65/148 nearby properties (44.3%); Code: Condominium","Condominium"
"36-116","F_767213_2961024","747 CAMBRIDGE ST",013,164,102,0.457,"75/164 nearby properties (45.7%); Code: Condominium","Condominium"
"36-117","F_767172_2961054","757 CAMBRIDGE ST",013,179,102,0.444,"79/179 nearby properties (44.4%); Code: Condominium","Condominium"
"36-118","F_767129_2961042","761 CAMBRIDGE ST",031,167,102,0.481,"80/167 nearby properties (48.1%); Code: Condominium","Condominium"
"36-119","F_767082_2961035","777 CAMBRIDGE ST",013,165,102,0.477,"78/165 nearby properties (47.7%); Code: Condominium","Condominium"
"36-120","F_767029_2961043","781 CAMBRIDGE ST",199,154,102,0.439,"67/154 nearby properties (43.9%); Code: Condominium","Condominium"
"36-125","F_766837_2961076","819 CAMBRIDGE ST",031,147,102,0.530,"77/147 nearby properties (53.0%); Code: Condominium","Condominium"
"36-134","F_767337_2961169","8 JEFFERSON ST",199,143,102,0.431,"61/143 nearby properties (43.1%); Code: Condominium","Condominium"
"36-151","F_767556_2961249","32-38 WARREN ST",013,191,102,0.717,"136/191 nearby properties (71.7%); Code: Condominium","Condominium"
"36-157","F_767505_2961059","14-16 WARREN ST",013,216,102,0.704,"152/216 nearby properties (70.4%); Code: Condominium","Condominium"
"36-159","F_767480_2960976","695 CAMBRIDGE ST",031,277,102,0.745,"206/277 nearby properties (74.5%); Code: Condominium","Condominium"
"36-167","F_766533_2961113","883 CAMBRIDGE ST",010,85,102,0.377,"32/85 nearby properties (37.7%); Code: Condominium","Condominium"
"36-168","F_766504_2961111","889 CAMBRIDGE ST",010,83,102,0.388,"32/83 nearby properties (38.8%); Code: Condominium","Condominium"
"36-172","F_766932_2961353","43 JEFFERSON ST",199,128,102,0.269,"34/128 nearby properties (26.9%); Code: Condominium","Condominium"
"36-176","F_766726_2961079","847 CAMBRIDGE ST",010,131,102,0.566,"74/131 nearby properties (56.6%); Code: Condominium","Condominium"
"36-185","F_766757_2961166","9 HARDING ST",199,113,102,0.356,"40/113 nearby properties (35.6%); Code: Condominium","Condominium"
"36-196","F_766944_2961057","801 CAMBRIDGE ST",031,138,102,0.420,"57/138 nearby properties (42.0%); Code: Condominium","Condominium"
"36-197","F_766982_2961051","795 CAMBRIDGE ST",013,161,102,0.457,"73/161 nearby properties (45.7%); Code: Condominium","Condominium"
"36-204","F_767447_2961227","29 WARREN ST",013,74,102,0.169,"12/74 nearby properties (16.9%); Code: Condominium","Condominium"
"36-210","F_766590_2961099","875 CAMBRIDGE ST",010,77,102,0.333,"25/77 nearby properties (33.3%); Code: Condominium","Condominium"
"36-217","F_766691_2961109","6 HUNTING ST",013,111,102,0.367,"40/111 nearby properties (36.7%); Code: Condominium","Condominium"
"36-243","F_767317_2960973","725 CAMBRIDGE ST",013,141,102,0.472,"66/141 nearby properties (47.2%); Code: Condominium","Condominium"
"36-248","F_767372_2960964","719 CAMBRIDGE ST",345,196,102,0.627,"122/196 nearby properties (62.7%); Code: Condominium","Condominium"
"36-249","F_767283_2960980","731 CAMBRIDGE ST",013,153,102,0.479,"73/153 nearby properties (47.9%); Code: Condominium","Condominium"
"36-250","F_767539_2961107","16 WARREN ST",013,217,102,0.701,"152/217 nearby properties (70.1%); Code: Condominium","Condominium"
"36-258","F_766951_2961534","73 PORTER ST",199,82,104,0.234,"19/82 nearby properties (23.4%); Code: Two-Family","Two-Family"
"37-3","F_766876_2960449","102 BERKSHIRE ST",199,109,102,0.536,"58/109 nearby properties (53.6%); Code: Condominium","Condominium"
"37-12","F_767062_2960867","146 BERKSHIRE ST",199,121,102,0.467,"56/121 nearby properties (46.7%); Code: Condominium","Condominium"
"37-13","F_767118_2960852","744 CAMBRIDGE ST",010,144,102,0.589,"84/144 nearby properties (58.9%); Code: Condominium","Condominium"
"37-14","F_767144_2960846","740 CAMBRIDGE ST",010,144,102,0.589,"84/144 nearby properties (58.9%); Code: Condominium","Condominium"
"37-15","F_767169_2960837","738 CAMBRIDGE ST",031,146,102,0.579,"84/146 nearby properties (57.9%); Code: Condominium","Condominium"
"37-17","F_767227_2960856","728 CAMBRIDGE ST",010,131,102,0.535,"70/131 nearby properties (53.5%); Code: Condominium","Condominium"
"37-18","F_767256_2960860","724 CAMBRIDGE ST",010,174,102,0.652,"113/174 nearby properties (65.2%); Code: Condominium","Condominium"
"37-19","F_767301_2960858","716 CAMBRIDGE ST",199,167,102,0.650,"108/167 nearby properties (65.0%); Code: Condominium","Condominium"
"37-19-1","F_767301_2960858","722 CAMBRIDGE ST #1",327,167,102,0.650,"108/167 nearby properties (65.0%); Code: Condominium","Condominium"
"37-19-2","F_767301_2960858","722 CAMBRIDGE ST #2",327,167,102,0.650,"108/167 nearby properties (65.0%); Code: Condominium","Condominium"
"37-35","F_767091_2960483","383 CARDINAL MEDEIROS AVE",199,255,102,0.739,"188/255 nearby properties (73.9%); Code: Condominium","Condominium"
"37-37","F_767060_2960409","375 CARDINAL MEDEIROS AVE",199,171,102,0.551,"94/171 nearby properties (55.1%); Code: Condominium","Condominium"
"37-38","F_767074_2960350","363-369 CARDINAL MEDEIROS AVE",199,170,102,0.554,"94/170 nearby properties (55.4%); Code: Condominium","Condominium"
"37-48","F_766939_2960510","112 BERKSHIRE ST",199,150,102,0.603,"90/150 nearby properties (60.3%); Code: Condominium","Condominium"
"37-66","F_767155_2960673","5-9 MARCELLA ST",199,146,102,0.595,"86/146 nearby properties (59.5%); Code: Condominium","Condominium"
"37-80","F_767033_2960605","18-20 MARCELLA ST",199,139,102,0.619,"85/139 nearby properties (61.9%); Code: Condominium","Condominium"
"37-82","F_767116_2960531","14 MARCELLA ST",199,263,102,0.748,"196/263 nearby properties (74.8%); Code: Condominium","Condominium"
"37-114","F_767203_2960816","732 CAMBRIDGE ST",013,187,102,0.660,"123/187 nearby properties (66.0%); Code: Condominium","Condominium"
"39-23","F_766889_2960241","24 MARNEY ST",199,147,102,0.470,"69/147 nearby properties (47.0%); Code: Condominium","Condominium"
"39-44","F_766999_2960214","6 MARNEY ST",199,155,102,0.421,"65/155 nearby properties (42.1%); Code: Condominium","Condominium"
"39-45","F_767044_2960209","351 CARDINAL MEDEIROS AVE",199,148,102,0.400,"59/148 nearby properties (40.0%); Code: Condominium","Condominium"
"39-51","F_766765_2960020","26 HARDWICK ST",199,143,102,0.419,"59/143 nearby properties (41.9%); Code: Condominium","Condominium"
"39-66","F_767015_2960174","345 CARDINAL MEDEIROS AVE",199,152,102,0.406,"61/152 nearby properties (40.6%); Code: Condominium","Condominium"
"39-95","F_766723_2959920","19-21 YORK PL",199,154,102,0.417,"64/154 nearby properties (41.7%); Code: Condominium","Condominium"
"39-96","F_766779_2959897","15-17 YORK PL",199,162,102,0.356,"57/162 nearby properties (35.6%); Code: Condominium","Condominium"
"39-101","F_766946_2959976","2 HARDWICK ST",199,144,101,0.376,"54/144 nearby properties (37.6%); Code: Single Family","Single Family"
"39-173","F_766866_2959374","399 BINNEY ST",406,149,101,0.396,"58/149 nearby properties (39.6%); Code: Single Family","Single Family"
"40-18","F_766258_2959421","53 WEBSTER AVE",199,175,101,0.319,"55/175 nearby properties (31.9%); Code: Single Family","Single Family"
"40-44","F_766188_2959735","52 PLYMOUTH ST",199,152,102,0.404,"61/152 nearby properties (40.4%); Code: Condominium","Condominium"
"40-54","F_766295_2959551","49 BRISTOL ST",199,161,102,0.295,"47/161 nearby properties (29.5%); Code: Condominium","Condominium"
"40-84","F_766254_2959827","51 PLYMOUTH ST",013,131,102,0.453,"59/131 nearby properties (45.3%); Code: Condominium","Condominium"
"40-96","F_766469_2959794","35-37 BERKSHIRE ST",199,149,102,0.400,"59/149 nearby properties (40.0%); Code: Condominium","Condominium"
"40-97","F_766474_2959752","23 BERKSHIRE ST",199,138,102,0.384,"52/138 nearby properties (38.4%); Code: Condominium","Condominium"
"40-111","F_766757_2959591","5-7 PLYMOUTH ST",199,148,102,0.391,"57/148 nearby properties (39.1%); Code: Condominium","Condominium"
"40-136","F_766582_2959297","10 BRISTOL ST",199,109,101,0.469,"51/109 nearby properties (46.9%); Code: Single Family","Single Family"
"40-137","F_766611_2959285","6 BRISTOL ST",199,100,101,0.500,"50/100 nearby properties (50.0%); Code: Single Family","Single Family"
"40-138","F_766646_2959270","233 CARDINAL MEDEIROS AVE",199,95,101,0.517,"49/95 nearby properties (51.7%); Code: Single Family","Single Family"
"40-253","F_766307_2959318","39-45 WEBSTER AVE",199,166,101,0.371,"61/166 nearby properties (37.1%); Code: Single Family","Single Family"
"40-140","F_766597_2959772","30 BERKSHIRE ST",199,145,102,0.318,"46/145 nearby properties (31.8%); Code: Condominium","Condominium"
"40-147","F_766693_2959712","14 VANDINE ST",199,146,102,0.336,"49/146 nearby properties (33.6%); Code: Condominium","Condominium"
"40-181","F_766764_2959772","11 VANDINE ST",199,150,102,0.333,"50/150 nearby properties (33.3%); Code: Condominium","Condominium"
"40-183","F_766436_2959637","26-26A PLYMOUTH ST",199,162,102,0.370,"59/162 nearby properties (37.0%); Code: Condominium","Condominium"
"40-191","F_766835_2959777","293 CARDINAL MEDEIROS AVE",199,146,101,0.370,"54/146 nearby properties (37.0%); Code: Single Family","Single Family"
"41-26","F_766921_2958545","1 HAMPSHIRE ST",199,20,392,0.222,"4/20 nearby properties (22.2%); Code: Undevelopable Land","Undevelopable Land"
"41-29","F_766813_2959054","1 KENDALL SQ-2",406,98,101,0.439,"43/98 nearby properties (43.9%); Code: Single Family","Single Family"
"41-36","F_766952_2959113","1E KENDALL SQ",346,102,101,0.425,"43/102 nearby properties (42.5%); Code: Single Family","Single Family"
"41-37","F_766997_2958827","360 BINNEY ST",406,31,413,0.556,"17/31 nearby properties (55.6%); Code: Other","Other"
"41-38","F_766707_2958824","1A KENDALL SQ",345,85,101,0.377,"32/85 nearby properties (37.7%); Code: Single Family","Single Family"
"42-57","F_766257_2958373","125 PORTLAND ST",199,39,102,0.750,"29/39 nearby properties (75.0%); Code: Condominium","Condominium"
"42-58","F_766241_2958315","113 HARVARD ST",013,47,102,0.800,"37/47 nearby properties (80.0%); Code: Condominium","Condominium"
"42-70","F_766260_2958501","198 BROADWAY",346,70,102,0.561,"39/70 nearby properties (56.1%); Code: Condominium","Condominium"
"42-86","F_766118_2958952","205 BROADWAY",346,192,102,0.428,"82/192 nearby properties (42.8%); Code: Condominium","Condominium"
"42-87","F_766320_2958762","191 BROADWAY",346,99,102,0.372,"36/99 nearby properties (37.2%); Code: Condominium","Condominium"
"42-88","F_766082_2958464","125-127 HARVARD ST",199,34,102,0.286,"9/34 nearby properties (28.6%); Code: Condominium","Condominium"
"42-97","F_766030_2958614","210 BROADWAY",346,63,102,0.561,"35/63 nearby properties (56.1%); Code: Condominium","Condominium"
"43-73","F_767246_2958028","150 BROADWAY",346,33,413,0.579,"19/33 nearby properties (57.9%); Code: Other","Other"
"44-105","F_767676_2957543","355 MAIN ST",346,25,942,0.250,"6/25 nearby properties (25.0%); Code: College or University","College or University"
